time,tavg,tmin,tdew,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,relative_humidity,provincia,latitude,longitude
2022-10-08,24.55,22.17,,,1.5,,,0.17,,,,87.6,Orellana,-0.7776,-76.3872
2022-10-09,25.54,22.61,,,0.19,,,0.15,,,,85.1,Orellana,-0.7776,-76.3872
2022-10-10,25.93,22.66,,,0.48,,,0.17,,,,83.46,Orellana,-0.7776,-76.3872
2022-10-11,25.67,22.78,,,0.62,,,0.12,,,,85.41,Orellana,-0.7776,-76.3872
2022-10-12,24.86,22.7,,,2.68,,,0.11,,,,88.39,Orellana,-0.7776,-76.3872
2022-10-13,25.63,22.99,,,3.02,,,0.21,,,,86.4,Orellana,-0.7776,-76.3872
2022-10-14,25.3,24.2,,,42.48,,,0.2,,,,93.85,Orellana,-0.7776,-76.3872
2022-10-15,23.86,23.21,,,33.11,,,0.23,,,,96.03,Orellana,-0.7776,-76.3872
2022-10-16,24.46,22.88,,,5.47,,,0.17,,,,91.46,Orellana,-0.7776,-76.3872
2022-10-17,25.14,23.54,,,4.58,,,0.2,,,,91.13,Orellana,-0.7776,-76.3872
2022-10-18,24.54,23.92,,,43.12,,,0.2,,,,96.18,Orellana,-0.7776,-76.3872
2022-10-19,24.27,23.83,,,19.11,,,0.13,,,,97.09,Orellana,-0.7776,-76.3872
2022-10-20,25.05,23.34,,,0.96,,,0.13,,,,90.57,Orellana,-0.7776,-76.3872
2022-10-21,25.82,23.55,,,0.5,,,0.2,,,,88.02,Orellana,-0.7776,-76.3872
2022-10-22,25.05,23.97,,,5.37,,,0.18,,,,93.49,Orellana,-0.7776,-76.3872
2022-10-23,24.75,23.7,,,6.17,,,0.25,,,,94.08,Orellana,-0.7776,-76.3872
2022-10-24,24.8,23.24,,,2.9,,,0.07,,,,91.52,Orellana,-0.7776,-76.3872
2022-10-25,25.32,22.92,,,0.48,,,0.14,,,,87.19,Orellana,-0.7776,-76.3872
2022-10-26,25.57,23.38,,,0.14,,,0.11,,,,87.91,Orellana,-0.7776,-76.3872
2022-10-27,26.01,23.32,,,0.2,,,0.12,,,,86.32,Orellana,-0.7776,-76.3872
2022-10-28,25.07,24.49,,,16.17,,,0.08,,,,96.11,Orellana,-0.7776,-76.3872
2022-10-29,25.91,23.67,,,1.76,,,0.1,,,,88.5,Orellana,-0.7776,-76.3872
2022-10-30,24.81,23.85,,,3.51,,,0.12,,,,93.95,Orellana,-0.7776,-76.3872
2022-10-31,25.45,23.64,,,3.58,,,0.09,,,,89.83,Orellana,-0.7776,-76.3872
2022-11-01,25.21,24.16,,,32.55,,,0.07,,,,94.1,Orellana,-0.7776,-76.3872
2022-11-02,23.2,22.51,,,26.35,,,0.04,,,,95.86,Orellana,-0.7776,-76.3872
2022-11-03,21.65,19.06,,,0.53,,,0.08,,,,85.96,Orellana,-0.7776,-76.3872
2022-11-04,23.14,19.97,,,0.0,,,0.21,,,,83.54,Orellana,-0.7776,-76.3872
2022-11-05,24.3,21.59,,,0.45,,,0.21,,,,85.58,Orellana,-0.7776,-76.3872
2022-11-06,25.47,22.47,,,0.15,,,0.24,,,,84.57,Orellana,-0.7776,-76.3872
2022-11-07,25.83,22.96,,,1.28,,,0.22,,,,85.39,Orellana,-0.7776,-76.3872
2022-11-08,25.7,23.25,,,1.64,,,0.16,,,,87.27,Orellana,-0.7776,-76.3872
2022-11-09,25.11,23.4,,,0.8,,,0.17,,,,90.62,Orellana,-0.7776,-76.3872
2022-11-10,24.86,22.83,,,1.85,,,0.15,,,,89.15,Orellana,-0.7776,-76.3872
2022-11-11,23.99,22.34,,,1.31,,,0.18,,,,91.07,Orellana,-0.7776,-76.3872
2022-11-12,25.15,22.36,,,0.18,,,0.12,,,,86.03,Orellana,-0.7776,-76.3872
2022-11-13,26.16,23.81,,,2.36,,,0.11,,,,87.62,Orellana,-0.7776,-76.3872
2022-11-14,25.44,24.46,,,13.07,,,0.17,,,,94.09,Orellana,-0.7776,-76.3872
2022-11-15,24.81,23.91,,,9.99,,,0.17,,,,94.85,Orellana,-0.7776,-76.3872
2022-11-16,24.28,22.87,,,3.33,,,0.14,,,,92.13,Orellana,-0.7776,-76.3872
2022-11-17,24.21,22.38,,,2.89,,,0.16,,,,90.06,Orellana,-0.7776,-76.3872
2022-11-18,24.96,22.98,,,6.74,,,0.22,,,,89.26,Orellana,-0.7776,-76.3872
2022-11-19,24.7,23.64,,,11.77,,,0.2,,,,94.13,Orellana,-0.7776,-76.3872
2022-11-20,24.94,23.96,,,7.19,,,0.21,,,,94.4,Orellana,-0.7776,-76.3872
2022-11-21,26.06,24.47,,,5.71,,,0.15,,,,91.47,Orellana,-0.7776,-76.3872
2022-11-22,25.03,24.16,,,7.79,,,0.05,,,,95.06,Orellana,-0.7776,-76.3872
2022-11-23,23.6,22.96,,,15.13,,,0.1,,,,96.14,Orellana,-0.7776,-76.3872
2022-11-24,24.77,22.01,,,0.19,,,0.2,,,,85.46,Orellana,-0.7776,-76.3872
2022-11-25,24.95,23.16,,,6.72,,,0.2,,,,89.89,Orellana,-0.7776,-76.3872
2022-11-26,25.6,23.37,,,2.49,,,0.1,,,,88.41,Orellana,-0.7776,-76.3872
2022-11-27,24.27,23.25,,,3.78,,,0.09,,,,94.05,Orellana,-0.7776,-76.3872
2022-11-28,25.18,22.99,,,0.53,,,0.17,,,,88.6,Orellana,-0.7776,-76.3872
2022-11-29,25.39,23.14,,,0.01,,,0.09,,,,87.89,Orellana,-0.7776,-76.3872
2022-11-30,25.73,23.31,,,0.26,,,0.16,,,,87.04,Orellana,-0.7776,-76.3872
2022-12-01,24.56,23.65,,,4.33,,,0.18,,,,94.29,Orellana,-0.7776,-76.3872
2022-12-02,24.21,23.11,,,16.95,,,0.15,,,,93.63,Orellana,-0.7776,-76.3872
2022-12-03,24.39,23.26,,,10.1,,,0.09,,,,93.59,Orellana,-0.7776,-76.3872
2022-12-04,25.38,23.45,,,2.11,,,0.14,,,,89.74,Orellana,-0.7776,-76.3872
2022-12-05,25.66,23.55,,,2.07,,,0.03,,,,89.0,Orellana,-0.7776,-76.3872
2022-12-06,25.33,23.66,,,19.19,,,0.11,,,,90.51,Orellana,-0.7776,-76.3872
2022-12-07,25.31,23.6,,,14.34,,,0.07,,,,90.91,Orellana,-0.7776,-76.3872
2022-12-08,25.18,23.84,,,17.28,,,0.1,,,,92.12,Orellana,-0.7776,-76.3872
2022-12-09,24.44,23.27,,,6.71,,,0.08,,,,93.43,Orellana,-0.7776,-76.3872
2022-12-10,24.54,23.27,,,4.26,,,0.13,,,,92.8,Orellana,-0.7776,-76.3872
2022-12-11,24.56,22.56,,,0.11,,,0.11,,,,89.2,Orellana,-0.7776,-76.3872
2022-12-12,24.9,22.67,,,0.0,,,0.2,,,,88.15,Orellana,-0.7776,-76.3872
2022-12-13,24.29,22.97,,,5.04,,,0.18,,,,92.2,Orellana,-0.7776,-76.3872
2022-12-14,24.29,22.38,,,3.59,,,0.2,,,,89.72,Orellana,-0.7776,-76.3872
2022-12-15,24.53,22.7,,,4.04,,,0.14,,,,89.65,Orellana,-0.7776,-76.3872
2022-12-16,25.14,22.97,,,0.34,,,0.15,,,,88.32,Orellana,-0.7776,-76.3872
2022-12-17,25.33,22.95,,,0.06,,,0.19,,,,87.31,Orellana,-0.7776,-76.3872
2022-12-18,25.36,23.13,,,0.78,,,0.24,,,,88.06,Orellana,-0.7776,-76.3872
2022-12-19,25.21,22.85,,,0.33,,,0.21,,,,87.17,Orellana,-0.7776,-76.3872
2022-12-20,25.01,22.47,,,0.0,,,0.16,,,,86.51,Orellana,-0.7776,-76.3872
2022-12-21,25.61,22.46,,,0.0,,,0.17,,,,83.88,Orellana,-0.7776,-76.3872
2022-12-22,25.67,23.07,,,1.97,,,0.17,,,,86.56,Orellana,-0.7776,-76.3872
2022-12-23,25.51,23.51,,,3.46,,,0.21,,,,89.44,Orellana,-0.7776,-76.3872
2022-12-24,25.56,22.95,,,0.49,,,0.08,,,,86.31,Orellana,-0.7776,-76.3872
2022-12-25,24.37,22.08,,,2.24,,,0.08,,,,87.0,Orellana,-0.7776,-76.3872
2022-12-26,24.32,21.66,,,1.12,,,0.18,,,,85.97,Orellana,-0.7776,-76.3872
2022-12-27,25.26,21.94,,,0.02,,,0.12,,,,83.09,Orellana,-0.7776,-76.3872
2022-12-28,25.64,22.36,,,0.0,,,0.1,,,,83.37,Orellana,-0.7776,-76.3872
2022-12-29,25.56,23.11,,,0.16,,,0.06,,,,87.25,Orellana,-0.7776,-76.3872
2022-12-30,24.95,23.22,,,3.38,,,0.12,,,,90.68,Orellana,-0.7776,-76.3872
2022-12-31,25.08,22.62,,,0.56,,,0.14,,,,87.2,Orellana,-0.7776,-76.3872
2023-01-01,24.94,23.08,,,41.98,,,0.17,,,,89.84,Orellana,-0.7776,-76.3872
2023-01-02,23.58,22.92,,,6.36,,,0.11,,,,95.83,Orellana,-0.7776,-76.3872
2023-01-03,24.47,22.74,,,0.36,,,0.1,,,,90.54,Orellana,-0.7776,-76.3872
2023-01-04,25.45,23.31,,,1.52,,,0.21,,,,88.46,Orellana,-0.7776,-76.3872
2023-01-05,25.03,22.94,,,1.26,,,0.21,,,,88.49,Orellana,-0.7776,-76.3872
2023-01-06,24.18,22.97,,,23.98,,,0.17,,,,93.1,Orellana,-0.7776,-76.3872
2023-01-07,24.07,22.52,,,19.02,,,0.15,,,,91.33,Orellana,-0.7776,-76.3872
2023-01-08,24.68,22.95,,,24.94,,,0.13,,,,90.7,Orellana,-0.7776,-76.3872
2023-01-09,24.55,22.82,,,8.99,,,0.14,,,,90.65,Orellana,-0.7776,-76.3872
2023-01-10,23.49,22.8,,,14.75,,,0.22,,,,95.96,Orellana,-0.7776,-76.3872
2023-01-11,23.65,22.97,,,19.09,,,0.27,,,,95.96,Orellana,-0.7776,-76.3872
2023-01-12,23.51,21.69,,,3.2,,,0.09,,,,90.15,Orellana,-0.7776,-76.3872
2023-01-13,23.67,22.05,,,5.48,,,0.08,,,,91.1,Orellana,-0.7776,-76.3872
2023-01-14,23.93,22.78,,,7.07,,,0.13,,,,93.32,Orellana,-0.7776,-76.3872
2023-01-15,23.54,23.12,,,21.3,,,0.11,,,,97.21,Orellana,-0.7776,-76.3872
2023-01-16,24.32,22.26,,,2.02,,,0.15,,,,89.04,Orellana,-0.7776,-76.3872
2023-01-17,23.92,22.43,,,2.08,,,0.08,,,,91.66,Orellana,-0.7776,-76.3872
2023-01-18,23.76,22.38,,,2.31,,,0.15,,,,92.19,Orellana,-0.7776,-76.3872
2023-01-19,23.03,22.45,,,8.39,,,0.1,,,,96.52,Orellana,-0.7776,-76.3872
2023-01-20,23.52,21.72,,,12.49,,,0.15,,,,90.28,Orellana,-0.7776,-76.3872
2023-01-21,23.86,22.04,,,12.75,,,0.17,,,,90.08,Orellana,-0.7776,-76.3872
2023-01-22,24.54,22.3,,,3.56,,,0.14,,,,88.12,Orellana,-0.7776,-76.3872
2023-01-23,24.42,22.79,,,10.83,,,0.17,,,,91.0,Orellana,-0.7776,-76.3872
2023-01-24,24.35,22.47,,,8.89,,,0.1,,,,89.84,Orellana,-0.7776,-76.3872
2023-01-25,24.93,22.19,,,0.12,,,0.15,,,,85.93,Orellana,-0.7776,-76.3872
2023-01-26,24.88,22.16,,,0.05,,,0.11,,,,85.48,Orellana,-0.7776,-76.3872
2023-01-27,24.72,22.23,,,0.0,,,0.11,,,,86.0,Orellana,-0.7776,-76.3872
2023-01-28,25.3,22.29,,,0.0,,,0.17,,,,84.2,Orellana,-0.7776,-76.3872
2023-01-29,25.04,21.71,,,0.0,,,0.07,,,,82.96,Orellana,-0.7776,-76.3872
2023-01-30,25.11,21.72,,,0.0,,,0.15,,,,83.35,Orellana,-0.7776,-76.3872
2023-01-31,25.35,22.22,,,0.23,,,0.09,,,,83.9,Orellana,-0.7776,-76.3872
2023-02-01,24.97,21.94,,,0.09,,,0.05,,,,84.65,Orellana,-0.7776,-76.3872
2023-02-02,24.87,21.64,,,0.04,,,0.11,,,,83.71,Orellana,-0.7776,-76.3872
2023-02-03,25.16,21.86,,,0.16,,,0.13,,,,83.19,Orellana,-0.7776,-76.3872
2023-02-04,25.24,22.26,,,2.77,,,0.21,,,,84.86,Orellana,-0.7776,-76.3872
2023-02-05,24.31,22.03,,,5.41,,,0.22,,,,88.0,Orellana,-0.7776,-76.3872
2023-02-06,23.44,21.74,,,3.15,,,0.14,,,,90.64,Orellana,-0.7776,-76.3872
2023-02-07,24.92,22.62,,,2.14,,,0.12,,,,88.09,Orellana,-0.7776,-76.3872
2023-02-08,25.52,22.81,,,0.4,,,0.16,,,,86.08,Orellana,-0.7776,-76.3872
2023-02-09,24.38,22.92,,,2.43,,,0.05,,,,91.83,Orellana,-0.7776,-76.3872
2023-02-10,25.25,23.01,,,17.46,,,0.13,,,,88.47,Orellana,-0.7776,-76.3872
2023-02-11,25.15,23.26,,,8.94,,,0.11,,,,89.82,Orellana,-0.7776,-76.3872
2023-02-12,26.04,23.46,,,1.22,,,0.06,,,,86.79,Orellana,-0.7776,-76.3872
2023-02-13,25.95,23.94,,,18.22,,,0.08,,,,89.61,Orellana,-0.7776,-76.3872
2023-02-14,24.76,23.46,,,17.8,,,0.11,,,,92.86,Orellana,-0.7776,-76.3872
2023-02-15,25.19,23.51,,,9.1,,,0.19,,,,90.91,Orellana,-0.7776,-76.3872
2023-02-16,24.91,23.76,,,6.02,,,0.13,,,,93.63,Orellana,-0.7776,-76.3872
2023-02-17,25.64,23.83,,,2.88,,,0.14,,,,90.43,Orellana,-0.7776,-76.3872
2023-02-18,25.4,23.62,,,4.03,,,0.1,,,,90.57,Orellana,-0.7776,-76.3872
2023-02-19,25.72,22.59,,,0.09,,,0.07,,,,84.43,Orellana,-0.7776,-76.3872
2023-02-20,25.6,23.04,,,4.87,,,0.11,,,,86.84,Orellana,-0.7776,-76.3872
2023-02-21,24.73,23.29,,,13.23,,,0.15,,,,92.16,Orellana,-0.7776,-76.3872
2023-02-22,24.97,23.11,,,10.22,,,0.19,,,,89.85,Orellana,-0.7776,-76.3872
2023-02-23,25.44,22.84,,,0.84,,,0.14,,,,86.6,Orellana,-0.7776,-76.3872
2023-02-24,25.98,22.83,,,0.21,,,0.16,,,,84.01,Orellana,-0.7776,-76.3872
2023-02-25,26.34,23.23,,,0.0,,,0.13,,,,84.54,Orellana,-0.7776,-76.3872
2023-02-26,24.96,23.62,,,0.69,,,0.16,,,,92.01,Orellana,-0.7776,-76.3872
2023-02-27,24.69,23.62,,,11.93,,,0.15,,,,93.81,Orellana,-0.7776,-76.3872
2023-02-28,24.63,23.31,,,2.51,,,0.1,,,,92.8,Orellana,-0.7776,-76.3872
2023-03-01,25.34,23.03,,,2.95,,,0.18,,,,87.95,Orellana,-0.7776,-76.3872
2023-03-02,25.33,23.95,,,7.59,,,0.15,,,,92.4,Orellana,-0.7776,-76.3872
2023-03-03,25.22,23.91,,,8.53,,,0.17,,,,92.66,Orellana,-0.7776,-76.3872
2023-03-04,25.4,23.66,,,14.02,,,0.13,,,,90.58,Orellana,-0.7776,-76.3872
2023-03-05,24.4,23.66,,,6.33,,,0.1,,,,95.66,Orellana,-0.7776,-76.3872
2023-03-06,24.17,22.69,,,6.47,,,0.13,,,,91.79,Orellana,-0.7776,-76.3872
2023-03-07,25.48,23.05,,,3.04,,,0.18,,,,87.44,Orellana,-0.7776,-76.3872
2023-03-08,25.6,23.6,,,28.18,,,0.05,,,,89.49,Orellana,-0.7776,-76.3872
2023-03-09,25.21,23.56,,,27.87,,,0.09,,,,91.26,Orellana,-0.7776,-76.3872
2023-03-10,24.9,23.72,,,13.4,,,0.17,,,,93.42,Orellana,-0.7776,-76.3872
2023-03-11,24.2,23.37,,,21.26,,,0.11,,,,95.19,Orellana,-0.7776,-76.3872
2023-03-12,24.3,22.94,,,4.92,,,0.04,,,,92.59,Orellana,-0.7776,-76.3872
2023-03-13,24.74,23.08,,,6.56,,,0.11,,,,91.16,Orellana,-0.7776,-76.3872
2023-03-14,24.1,23.14,,,16.33,,,0.23,,,,94.62,Orellana,-0.7776,-76.3872
2023-03-15,24.25,22.73,,,1.28,,,0.18,,,,91.41,Orellana,-0.7776,-76.3872
2023-03-16,25.46,22.74,,,0.37,,,0.2,,,,86.12,Orellana,-0.7776,-76.3872
2023-03-17,25.49,23.39,,,1.41,,,0.17,,,,88.81,Orellana,-0.7776,-76.3872
2023-03-18,25.14,23.33,,,6.75,,,0.23,,,,90.2,Orellana,-0.7776,-76.3872
2023-03-19,24.98,23.49,,,4.84,,,0.24,,,,91.67,Orellana,-0.7776,-76.3872
2023-03-20,25.01,23.56,,,4.47,,,0.21,,,,91.81,Orellana,-0.7776,-76.3872
2023-03-21,25.46,23.4,,,2.52,,,0.18,,,,88.77,Orellana,-0.7776,-76.3872
2023-03-22,25.52,23.37,,,1.76,,,0.14,,,,88.84,Orellana,-0.7776,-76.3872
2023-03-23,25.8,23.58,,,2.3,,,0.16,,,,87.9,Orellana,-0.7776,-76.3872
2023-03-24,24.42,23.69,,,5.76,,,0.11,,,,95.75,Orellana,-0.7776,-76.3872
2023-03-25,24.21,23.0,,,5.25,,,0.07,,,,93.34,Orellana,-0.7776,-76.3872
2023-03-26,24.76,23.01,,,9.02,,,0.16,,,,90.6,Orellana,-0.7776,-76.3872
2023-03-27,25.08,22.38,,,6.8,,,0.19,,,,85.9,Orellana,-0.7776,-76.3872
2023-03-28,25.3,23.05,,,9.78,,,0.14,,,,88.14,Orellana,-0.7776,-76.3872
2023-03-29,24.75,23.35,,,1.65,,,0.17,,,,92.13,Orellana,-0.7776,-76.3872
2023-03-30,25.14,23.21,,,1.74,,,0.17,,,,89.78,Orellana,-0.7776,-76.3872
2023-03-31,24.44,23.61,,,25.98,,,0.16,,,,95.2,Orellana,-0.7776,-76.3872
2023-04-01,24.79,23.34,,,8.97,,,0.1,,,,92.08,Orellana,-0.7776,-76.3872
2023-04-02,24.3,22.91,,,6.63,,,0.04,,,,92.41,Orellana,-0.7776,-76.3872
2023-04-03,24.98,22.96,,,4.89,,,0.11,,,,89.3,Orellana,-0.7776,-76.3872
2023-04-04,25.47,23.33,,,6.91,,,0.18,,,,88.68,Orellana,-0.7776,-76.3872
2023-04-05,25.37,23.74,,,5.0,,,0.17,,,,90.95,Orellana,-0.7776,-76.3872
2023-04-06,24.82,23.73,,,8.05,,,0.21,,,,93.81,Orellana,-0.7776,-76.3872
2023-04-07,24.51,22.91,,,9.91,,,0.1,,,,91.5,Orellana,-0.7776,-76.3872
2023-04-08,23.58,23.11,,,30.25,,,0.12,,,,97.09,Orellana,-0.7776,-76.3872
2023-04-09,23.75,22.34,,,11.23,,,0.11,,,,92.31,Orellana,-0.7776,-76.3872
2023-04-10,25.1,22.69,,,1.71,,,0.13,,,,87.16,Orellana,-0.7776,-76.3872
2023-04-11,25.04,22.92,,,0.34,,,0.22,,,,88.42,Orellana,-0.7776,-76.3872
2023-04-12,25.07,23.41,,,7.48,,,0.12,,,,90.99,Orellana,-0.7776,-76.3872
2023-04-13,25.46,23.69,,,7.5,,,0.12,,,,90.48,Orellana,-0.7776,-76.3872
2023-04-14,25.63,24.22,,,10.82,,,0.23,,,,92.23,Orellana,-0.7776,-76.3872
2023-04-15,25.48,23.93,,,4.19,,,0.16,,,,91.5,Orellana,-0.7776,-76.3872
2023-04-16,25.65,23.41,,,1.55,,,0.07,,,,88.34,Orellana,-0.7776,-76.3872
2023-04-17,25.27,23.21,,,1.52,,,0.06,,,,89.06,Orellana,-0.7776,-76.3872
2023-04-18,24.91,23.78,,,9.26,,,0.21,,,,93.53,Orellana,-0.7776,-76.3872
2023-04-19,24.73,24.11,,,30.51,,,0.17,,,,96.34,Orellana,-0.7776,-76.3872
2023-04-20,24.41,23.72,,,7.23,,,0.06,,,,95.95,Orellana,-0.7776,-76.3872
2023-04-21,24.54,23.35,,,11.47,,,0.17,,,,93.38,Orellana,-0.7776,-76.3872
2023-04-22,24.77,23.24,,,1.25,,,0.24,,,,91.43,Orellana,-0.7776,-76.3872
2023-04-23,23.66,23.2,,,12.1,,,0.19,,,,97.1,Orellana,-0.7776,-76.3872
2023-04-24,23.97,22.42,,,22.38,,,0.18,,,,91.58,Orellana,-0.7776,-76.3872
2023-04-25,24.72,22.96,,,13.34,,,0.13,,,,90.63,Orellana,-0.7776,-76.3872
2023-04-26,24.92,23.3,,,9.62,,,0.16,,,,91.13,Orellana,-0.7776,-76.3872
2023-04-27,24.89,23.73,,,16.23,,,0.11,,,,93.53,Orellana,-0.7776,-76.3872
2023-04-28,24.7,23.91,,,9.65,,,0.1,,,,95.37,Orellana,-0.7776,-76.3872
2023-04-29,25.04,23.37,,,1.92,,,0.17,,,,90.84,Orellana,-0.7776,-76.3872
2023-04-30,25.51,23.62,,,4.54,,,0.17,,,,89.84,Orellana,-0.7776,-76.3872
2023-05-01,25.49,23.37,,,2.32,,,0.21,,,,88.7,Orellana,-0.7776,-76.3872
2023-05-02,24.97,23.3,,,8.55,,,0.17,,,,90.94,Orellana,-0.7776,-76.3872
2023-05-03,25.4,23.27,,,1.47,,,0.15,,,,88.81,Orellana,-0.7776,-76.3872
2023-05-04,25.42,23.67,,,4.34,,,0.19,,,,90.47,Orellana,-0.7776,-76.3872
2023-05-05,25.31,23.34,,,1.28,,,0.15,,,,89.47,Orellana,-0.7776,-76.3872
2023-05-06,25.04,23.46,,,11.5,,,0.12,,,,91.21,Orellana,-0.7776,-76.3872
2023-05-07,25.49,22.79,,,0.3,,,0.18,,,,86.04,Orellana,-0.7776,-76.3872
2023-05-08,26.17,23.57,,,0.31,,,0.1,,,,86.57,Orellana,-0.7776,-76.3872
2023-05-09,24.73,23.4,,,9.83,,,0.05,,,,92.4,Orellana,-0.7776,-76.3872
2023-05-10,24.23,22.54,,,4.06,,,0.11,,,,90.74,Orellana,-0.7776,-76.3872
2023-05-11,24.93,23.1,,,7.64,,,0.21,,,,90.17,Orellana,-0.7776,-76.3872
2023-05-12,25.36,23.93,,,5.64,,,0.17,,,,92.25,Orellana,-0.7776,-76.3872
2023-05-13,24.62,23.81,,,27.55,,,0.09,,,,95.34,Orellana,-0.7776,-76.3872
2023-05-14,24.2,23.18,,,19.72,,,0.11,,,,94.15,Orellana,-0.7776,-76.3872
2023-05-15,24.91,23.29,,,3.36,,,0.13,,,,91.02,Orellana,-0.7776,-76.3872
2023-05-16,25.51,23.55,,,2.97,,,0.15,,,,89.36,Orellana,-0.7776,-76.3872
2023-05-17,25.98,24.03,,,3.17,,,0.15,,,,89.74,Orellana,-0.7776,-76.3872
2023-05-18,26.16,24.36,,,3.51,,,0.22,,,,90.42,Orellana,-0.7776,-76.3872
2023-05-19,26.06,24.51,,,7.45,,,0.19,,,,91.46,Orellana,-0.7776,-76.3872
2023-05-20,26.12,24.29,,,7.02,,,0.16,,,,90.08,Orellana,-0.7776,-76.3872
2023-05-21,25.99,23.85,,,0.27,,,0.15,,,,88.86,Orellana,-0.7776,-76.3872
2023-05-22,25.82,24.09,,,3.12,,,0.16,,,,90.42,Orellana,-0.7776,-76.3872
2023-05-23,25.02,24.56,,,27.12,,,0.08,,,,97.15,Orellana,-0.7776,-76.3872
2023-05-24,24.78,24.03,,,14.32,,,0.11,,,,95.71,Orellana,-0.7776,-76.3872
2023-05-25,24.83,23.94,,,18.7,,,0.16,,,,94.85,Orellana,-0.7776,-76.3872
2023-05-26,25.15,23.75,,,3.17,,,0.15,,,,92.35,Orellana,-0.7776,-76.3872
2023-05-27,25.08,23.67,,,7.81,,,0.12,,,,92.21,Orellana,-0.7776,-76.3872
2023-05-28,25.26,24.0,,,8.29,,,0.18,,,,93.04,Orellana,-0.7776,-76.3872
2023-05-29,25.74,24.03,,,5.9,,,0.21,,,,90.72,Orellana,-0.7776,-76.3872
2023-05-30,25.48,23.85,,,2.79,,,0.09,,,,91.15,Orellana,-0.7776,-76.3872
2023-05-31,24.67,23.37,,,15.02,,,0.14,,,,92.6,Orellana,-0.7776,-76.3872
2023-06-01,23.76,23.03,,,6.21,,,0.17,,,,95.61,Orellana,-0.7776,-76.3872
2023-06-02,23.83,22.23,,,0.9,,,0.12,,,,91.18,Orellana,-0.7776,-76.3872
2023-06-03,24.63,22.41,,,1.25,,,0.21,,,,88.27,Orellana,-0.7776,-76.3872
2023-06-04,24.92,22.85,,,4.31,,,0.26,,,,88.88,Orellana,-0.7776,-76.3872
2023-06-05,24.66,22.93,,,4.91,,,0.24,,,,90.67,Orellana,-0.7776,-76.3872
2023-06-06,23.92,22.13,,,1.98,,,0.18,,,,90.29,Orellana,-0.7776,-76.3872
2023-06-07,24.23,22.01,,,1.54,,,0.18,,,,88.37,Orellana,-0.7776,-76.3872
2023-06-08,24.39,22.77,,,18.04,,,0.18,,,,90.53,Orellana,-0.7776,-76.3872
2023-06-09,25.05,22.86,,,3.16,,,0.22,,,,88.29,Orellana,-0.7776,-76.3872
2023-06-10,25.58,23.06,,,1.41,,,0.15,,,,86.63,Orellana,-0.7776,-76.3872
2023-06-11,25.58,23.29,,,1.22,,,0.1,,,,87.62,Orellana,-0.7776,-76.3872
2023-06-12,25.56,22.58,,,0.06,,,0.18,,,,84.64,Orellana,-0.7776,-76.3872
2023-06-13,25.86,22.91,,,1.91,,,0.15,,,,84.76,Orellana,-0.7776,-76.3872
2023-06-14,24.6,22.81,,,14.64,,,0.18,,,,90.14,Orellana,-0.7776,-76.3872
2023-06-15,22.74,22.32,,,13.73,,,0.07,,,,97.38,Orellana,-0.7776,-76.3872
2023-06-16,22.24,21.04,,,4.89,,,0.07,,,,93.11,Orellana,-0.7776,-76.3872
2023-06-17,22.72,20.8,,,1.42,,,0.16,,,,89.7,Orellana,-0.7776,-76.3872
2023-06-18,23.47,20.92,,,0.13,,,0.18,,,,86.37,Orellana,-0.7776,-76.3872
2023-06-19,23.84,21.28,,,0.01,,,0.11,,,,86.53,Orellana,-0.7776,-76.3872
2023-06-20,23.85,21.49,,,0.05,,,0.15,,,,87.51,Orellana,-0.7776,-76.3872
2023-06-21,24.01,22.1,,,1.81,,,0.17,,,,89.18,Orellana,-0.7776,-76.3872
2023-06-22,25.13,22.81,,,3.91,,,0.21,,,,87.58,Orellana,-0.7776,-76.3872
2023-06-23,25.05,23.38,,,3.5,,,0.21,,,,90.87,Orellana,-0.7776,-76.3872
2023-06-24,24.6,23.37,,,5.91,,,0.15,,,,93.12,Orellana,-0.7776,-76.3872
2023-06-25,24.25,21.9,,,2.63,,,0.08,,,,87.59,Orellana,-0.7776,-76.3872
2023-06-26,23.77,22.52,,,8.98,,,0.12,,,,93.27,Orellana,-0.7776,-76.3872
2023-06-27,24.31,22.02,,,0.58,,,0.18,,,,87.96,Orellana,-0.7776,-76.3872
2023-06-28,24.52,22.39,,,5.99,,,0.2,,,,88.62,Orellana,-0.7776,-76.3872
2023-06-29,23.95,22.35,,,3.97,,,0.17,,,,91.32,Orellana,-0.7776,-76.3872
2023-06-30,23.81,22.16,,,8.53,,,0.14,,,,90.78,Orellana,-0.7776,-76.3872
2023-07-01,24.49,22.15,,,1.69,,,0.19,,,,87.81,Orellana,-0.7776,-76.3872
2023-07-02,24.51,22.45,,,4.55,,,0.15,,,,88.51,Orellana,-0.7776,-76.3872
2023-07-03,25.11,22.21,,,0.76,,,0.11,,,,85.26,Orellana,-0.7776,-76.3872
2023-07-04,25.13,22.92,,,6.82,,,0.17,,,,88.15,Orellana,-0.7776,-76.3872
2023-07-05,24.43,23.56,,,19.1,,,0.2,,,,95.13,Orellana,-0.7776,-76.3872
2023-07-06,24.87,23.47,,,2.88,,,0.12,,,,92.3,Orellana,-0.7776,-76.3872
2023-07-07,24.72,23.66,,,9.17,,,0.18,,,,93.87,Orellana,-0.7776,-76.3872
